ChangeN,ChangeC,PB,Tmax,Tmin,Tave,Crop,WPCT,WPNT,FCT,FNT,RCT,RNT,SCCT,SCNT,IrrigationCT,IrrigationNT,ST,Latitude,Longitude,NTyear
-0.158975751,0,74.36871269,28.13424479,5.218232678,17.71666686,maize,1,1,1,1,0,0,0,1,2,2,4,43.3,-89.35,11
-0.165754415,0,74.36871269,28.13424479,5.218232678,17.71666686,maize,1,1,1,1,0,0,0,1,2,2,4,43.3,-89.35,11
-0.175792507,0,74.36871269,28.13424479,5.218232678,17.71666686,maize,1,1,1,1,0,0,0,1,2,2,4,43.3,-89.35,11
-0.274454829,0,42.21534818,30.04979484,3.834260756,18.3499999,maize,1,1,1,1,0,0,0,1,2,2,4,43.3,-89.35,12
-0.447088823,0,42.21534818,30.04979484,3.834260756,18.3499999,maize,1,1,1,1,0,0,0,1,2,2,4,43.3,-89.35,12
-0.578903883,0,42.21534818,30.04979484,3.834260756,18.3499999,maize,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,12
0.076326774,1,267.6769424,27.59574841,2.145451207,16.81999989,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,10
-0.012926577,0,267.6769424,27.59574841,2.145451207,16.81999989,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,10
-0.087923194,0,267.6769424,27.59574841,2.145451207,16.81999989,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,10
0.128192534,1,7.81431479,30.04979484,3.834260756,19.15999985,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,12
-0.219921105,0,7.81431479,30.04979484,3.834260756,19.15999985,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,12
-0.300970874,0,7.81431479,30.04979484,3.834260756,19.15999985,soybean,1,1,0,0,0,0,0,1,2,2,4,43.3,-89.35,12
-0.010771369,0,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
0.1542777,1,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
-0.207783183,0,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
0.352033661,1,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
-0.168172342,0,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
0.256942496,1,22.2277036,25.62066432,8.039948986,21.71666654,maize,1,1,1,1,0,0,0,1,2,2,7,-17.72,31.65,3
0.115304914,1,111.9797265,35.38459473,25.78238118,30.1500001,maize,1,1,1,1,1,1,2,2,1,1,4,25.62,85.22,5
0.101064627,1,-41.85932656,38.5613973,25.08008423,30.45000076,maize,1,1,1,1,1,1,2,2,1,1,4,25.62,85.22,6
0.086714222,1,-303.2649534,33.77009888,13.39190877,27.34000053,rice,1,1,1,1,1,1,2,2,1,1,4,25.62,85.22,6
0.09966619,1,157.6992734,35.25414225,16.45586548,28.17999992,rice,1,1,1,1,1,1,2,2,1,1,4,25.62,85.22,7
0.20295124,1,-426.1653422,36.03015544,9.539708291,27.90000038,wheat.winter,1,1,1,1,1,1,2,2,1,1,4,25.62,85.22,6
-0.841763006,0,349.1244038,32.80104167,20.99181735,28.55000019,sorghum,0,0,1,1,0,0,0,1,0,0,7,25.67,78.47,1
-0.871475954,0,349.1244038,32.80104167,20.99181735,28.55000019,sorghum,0,0,1,1,0,0,0,0,0,0,7,25.67,78.47,1
-0.857655502,0,613.8797325,33.08575243,19.79373071,27.875,sorghum,0,0,1,1,0,0,0,1,0,0,7,25.67,78.47,2
-0.959378134,0,613.8797325,33.08575243,19.79373071,27.875,sorghum,0,0,1,1,0,0,0,0,0,0,7,25.67,78.47,2
-0.750281215,0,197.4926965,36.01157699,19.66146161,28.67500019,sorghum,0,0,1,1,0,0,0,1,0,0,7,25.67,78.47,3
-0.925518926,0,197.4926965,36.01157699,19.66146161,28.67500019,sorghum,0,0,1,1,0,0,0,0,0,0,7,25.67,78.47,3
-0.824709186,0,253.6706289,36.06363525,20.16729736,28.55000019,sorghum,0,0,1,1,0,0,0,1,0,0,7,25.67,78.47,4
-0.952513966,0,253.6706289,36.06363525,20.16729736,28.55000019,sorghum,0,0,1,1,0,0,0,0,0,0,7,25.67,78.47,4
-0.097883598,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.161147903,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.124010554,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.24611399,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.016620499,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.439359268,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.083333333,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.351744186,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.087774295,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.247272727,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.030162413,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.288741722,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.109936575,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.461988304,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.153347732,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.280075188,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.084782609,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
0.18630137,1,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.038356164,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.149769585,0,733.8402879,33.62700399,20.1950765,30.46249962,rice,1,1,1,1,0,0,3,3,2,2,8,5.06,97.31,1
-0.04,0,-398.2549515,28.52660726,11.30607096,19.61249995,maize,1,1,1,1,0,0,0,0,2,2,8,8.18,38.85,1
-0.166666667,0,-118.4884379,27.92987454,13.61401876,20.08750033,maize,1,1,1,1,0,0,0,1,2,2,8,8.18,38.85,2
-0.055555556,0,-398.2549515,28.52660726,11.30607096,19.61249995,maize,1,1,1,1,0,0,0,0,2,2,8,8.18,38.85,1
-0.666666667,0,-118.4884379,27.92987454,13.61401876,20.08750033,maize,1,1,1,1,0,0,0,1,2,2,8,8.18,38.85,2
-0.133333333,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.083333333,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.454545455,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.647058824,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.133333333,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.04,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.572649573,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.8,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.2,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
0.054054054,1,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.5,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.458333333,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.142857143,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.025,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.5,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.733333333,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.146788991,0,-398.2549515,28.52660726,11.30607096,19.61249995,maize,1,1,1,1,0,0,0,0,2,2,8,8.18,38.85,1
-0.084337349,0,-118.4884379,27.92987454,13.61401876,20.08750033,maize,1,1,1,1,0,0,0,1,2,2,8,8.18,38.85,2
-0.073170732,0,-398.2549515,28.52660726,11.30607096,19.61249995,maize,1,1,1,1,0,0,0,0,2,2,8,8.18,38.85,1
-0.425287356,0,-118.4884379,27.92987454,13.61401876,20.08750033,maize,1,1,1,1,0,0,0,1,2,2,8,8.18,38.85,2
-0.239130435,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.052631579,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.224489796,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.464285714,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.135802469,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
0.023255814,1,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.545454545,0,-55.66872884,26.48292591,17.14180705,24.35000038,maize,1,1,1,1,1,1,0,0,2,2,12,-2.35,30.25,1
-0.5,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
0,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
0.036764706,1,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.051282051,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.24,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.15625,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.083969466,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.282051282,0,46.11796555,26.6787956,17.19973755,24.42499971,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,2
-0.476190476,0,-184.3760517,26.99082307,16.62827227,24.82499933,maize,1,1,1,1,1,1,0,1,2,2,12,-2.35,30.25,3
-0.079648895,0,-12.67550851,19.02476452,2.307420546,9.779999924,barley.spring,0,0,2,2,0,0,0,0,2,2,4,56.46,-3.08,2
-0.055082167,0,0.824671259,20.3144039,3.896812685,9.619999981,barley.spring,0,0,2,2,0,0,0,0,2,2,4,56.46,-3.08,3
0.118849041,1,-45.08991182,22.10652407,1.05154702,9.420000076,barley.spring,0,0,2,2,0,0,0,0,2,2,4,56.46,-3.08,4
-0.184534812,0,89.98545256,18.64914433,3.283809293,9.619999981,barley.spring,0,0,2,2,0,0,0,0,2,2,4,56.46,-3.08,5
-0.305642189,0,16.67378161,19.05522303,1.526059181,9.219999933,barley.spring,0,0,1,1,0,0,0,0,2,2,4,56.46,-3.08,6
0.009572072,1,-296.587125,31.11508671,17.37378717,30.07500029,maize,1,1,1,1,0,0,0,1,2,2,8,-14.49,35.25,3
-0.029656608,0,-296.587125,31.11508671,17.37378717,30.07500029,maize,1,1,1,1,0,0,0,1,2,2,8,-14.49,35.25,3
-0.085750315,0,-296.587125,31.11508671,17.37378717,30.07500029,maize,1,1,1,1,0,0,0,1,2,2,8,-14.49,35.25,3
-0.453200386,0,75.87764324,28.83820394,13.03048804,21.80000005,maize,1,1,1,1,0,0,3,3,2,2,7,-11.9,33.59,1
-0.124326564,0,75.87764324,28.83820394,13.03048804,21.80000005,maize,1,1,1,1,0,0,3,3,2,2,7,-11.9,33.59,1
-0.272174535,0,219.4220505,27.28121259,11.9945344,24.0142855,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,2
-0.289047915,0,219.4220505,27.28121259,11.9945344,24.0142855,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,2
0.632667618,1,219.4220505,27.28121259,11.9945344,24.0142855,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,2
-0.076454926,0,244.9734465,28.01235962,13.10175742,24.79999978,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,3
0.196004994,1,244.9734465,28.01235962,13.10175742,24.79999978,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,3
0.382830626,1,244.9734465,28.01235962,13.10175742,24.79999978,maize,1,1,1,1,0,0,0,1,2,2,7,-11.9,33.59,3
1.44837587,1,-267.1408078,26.14779958,13.98876756,21.92500031,maize,1,1,1,1,0,0,0,1,2,2,8,-13.78,34.46,3
0.432513497,1,-267.1408078,26.14779958,13.98876756,21.92500031,maize,1,1,1,1,0,0,0,1,2,2,8,-13.78,34.46,3
0.629144179,1,-267.1408078,26.14779958,13.98876756,21.92500031,maize,1,1,1,1,0,0,0,1,2,2,8,-13.78,34.46,3
0.104181601,1,85.78870238,28.99885215,15.60156742,26.98750019,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,1
0.580007065,1,109.8315566,27.56810303,15.84720735,27.95000005,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,2
0.596819989,1,-67.49342135,28.98434041,16.10986427,28.9749999,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,3
0.623394655,1,330.4441471,25.05818422,15.08641692,24.81666692,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,1
0.367015707,1,278.7352766,26.41750016,15.21808649,26.25,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,2
0.318887262,1,154.1914316,25.03714285,15.51644405,26.76666641,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,3
0.00275577,1,85.78870238,28.99885215,15.60156742,26.98750019,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,1
0.733631785,1,109.8315566,27.56810303,15.84720735,27.95000005,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,2
0.596862745,1,-67.49342135,28.98434041,16.10986427,28.9749999,maize,1,1,1,1,1,1,0,1,0,0,7,-14.93,34.88,3
0.791149711,1,330.4441471,25.05818422,15.08641692,24.81666692,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,1
0.711069418,1,278.7352766,26.41750016,15.21808649,26.25,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,2
0.321514907,1,154.1914316,25.03714285,15.51644405,26.76666641,maize,1,1,1,1,1,1,0,1,0,0,3,-14.97,34.73,3
0.5,1,-252.7356638,29.84061161,-11.74616955,8.536363515,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,3
0.144404332,1,-267.3178756,31.06043701,-8.833710262,9.954545536,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,4
0.206208426,1,-52.96380267,30.24864148,-7.211158506,10.16363627,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,5
0.918478261,1,-161.3394972,29.22616085,-11.65825235,10.22727261,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,6
0.609813084,1,-182.7278137,31.15952621,-9.911878032,9.881818154,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,7
0.209726444,1,-226.3772261,29.8653722,-7.930957917,10.29999998,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,8
0.326963907,1,-144.4664235,31.38359217,-10.10252528,11.20909063,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,9
0.459459459,1,-325.8373138,32.59678994,-7.975630237,11.96363631,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,10
0.123032904,1,-162.0683067,32.95001418,-10.75147567,10.0999999,wheat.winter,1,1,1,1,1,1,3,3,2,2,4,40.15,-103.15,11
-0.02791762,0,-69.32775681,30.07006639,7.84271634,19.63333352,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,1
-0.054258866,0,-69.32775681,30.07006639,7.84271634,19.63333352,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,1
0.045836023,1,-3.065075092,29.80985186,6.366631785,19.69999997,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,3
0.004763967,1,-3.065075092,29.80985186,6.366631785,19.69999997,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,3
-0.004558205,0,112.1301013,29.38872307,7.777000673,21.01666673,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,5
-0.010328638,0,112.1301013,29.38872307,7.777000673,21.01666673,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,5
-0.030870279,0,-34.94577809,31.96113636,5.547402167,20.01666657,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,6
-0.039565555,0,-34.94577809,31.96113636,5.547402167,20.01666657,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,6
-0.094008264,0,47.51698709,29.50839135,8.160023351,20.35000038,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,7
-0.173491854,0,47.51698709,29.50839135,8.160023351,20.35000038,soybean,1,1,3,3,0,0,3,3,2,2,4,40.1,-88.9,7
0.404530744,1,-226.7387638,32.83990872,4.51353996,21.42000008,sorghum,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,3
0.093639576,1,-44.043688,31.81055278,5.42173078,20.03999977,sorghum,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,5
0.116564417,1,-188.4870822,33.53465222,4.875617735,21.80000038,sorghum,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,6
0.622710623,1,-175.0914211,34.54738297,3.923428443,21.40000038,sorghum,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,7
-0.239766082,0,-387.8380013,34.02797379,-9.267098704,12.93000014,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,3
0.888888889,1,-115.3912822,31.81055278,-9.157528469,12.70999997,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,4
-0.188481675,0,-157.3601081,33.52073568,-9.031138759,12.86000021,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,5
-0.007692308,0,-387.8380013,34.02797379,-9.267098704,12.93000014,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,3
0.165991903,1,-115.3912822,31.81055278,-9.157528469,12.70999997,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,4
0.024242424,1,-157.3601081,33.52073568,-9.031138759,12.86000021,wheat.winter,1,1,1,1,0,0,0,1,2,2,3,37.99,-100.82,5
2.701754386,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
1.444641275,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
1.104865772,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
1.055801594,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
0.880102041,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
0.750398724,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
0.642938497,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
0.42881549,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,1
0.259251969,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.189909183,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.162773452,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.118705604,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.105404498,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.068625918,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.042571235,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
-0.028070963,0,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
-0.06105386,0,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,3
0.746140218,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.599914966,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.545661628,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.521719039,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.333259522,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.296960638,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.246560384,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.217906787,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
0.20254366,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,3,3,0,0,0,1,0,0,3,37.99,-100.82,4
1.527272727,1,-206.2077514,34.54738297,3.923428443,20.95000045,maize,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,3
0.161410019,1,-208.6419286,31.78592411,3.434428061,19.46666686,maize,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,5
0.594080338,1,-209.7178575,33.81494344,5.668721845,21.21666686,maize,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,6
0.431771894,1,-176.1107166,34.49125032,2.97303329,19.56666692,maize,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,7
0.410909091,1,-175.0914211,34.54738297,3.923428443,21.40000038,sorghum,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,3
-0.046744574,0,-157.8903115,31.78592411,3.434428061,20.02000008,sorghum,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,5
0.28,1,-124.4335505,33.81494344,5.668721845,21.82000008,sorghum,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,6
0.039215686,1,-198.3655212,34.49125032,2.97303329,20.86000023,sorghum,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,7
-0.061643836,0,-157.8903115,31.78592411,3.434428061,20.02000008,soybean,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,5
0.489583333,1,-124.4335505,33.81494344,5.668721845,21.82000008,soybean,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,6
0.282258065,1,-198.3655212,34.49125032,2.97303329,20.86000023,soybean,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,7
0.04815864,1,-157.8903115,31.78592411,3.434428061,20.02000008,sunflower,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,5
0.379310345,1,-124.4335505,33.81494344,5.668721845,21.82000008,sunflower,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,6
0.133027523,1,-198.3655212,34.49125032,2.97303329,20.86000023,sunflower,1,1,1,1,1,1,0,1,2,2,3,37.99,-100.82,7
-0.054435484,0,141.4004027,32.93875221,8.117159526,21.61666663,soybean,1,1,3,3,0,0,0,1,0,0,4,35.62,-88.83,37
-0.089939464,0,141.4004027,32.93875221,8.117159526,21.61666663,soybean,1,1,3,3,0,0,0,1,0,0,4,35.62,-88.83,37
-0.2734375,0,-84.18102926,26.21487328,8.725210867,22.38333368,maize,1,1,1,1,0,0,0,1,2,2,3,-19.58,31.23,10
-0.4008,0,-84.18102926,26.21487328,8.725210867,22.38333368,maize,1,1,1,1,0,0,0,1,2,2,3,-19.58,31.23,10
-0.47983871,0,-84.18102926,26.21487328,8.725210867,22.38333368,maize,1,1,1,1,0,0,0,0,2,2,3,-19.58,31.23,10
0.082369942,1,-84.18102926,26.21487328,8.725210867,22.38333368,maize,1,1,1,1,0,0,0,0,2,2,3,-19.58,31.23,10
-0.213075061,0,-210.6325437,28.11711268,9.325280959,22.5333333,maize,1,1,1,1,0,0,0,1,2,2,3,-19.58,31.23,11
-0.393939394,0,-210.6325437,28.11711268,9.325280959,22.5333333,maize,1,1,1,1,0,0,0,1,2,2,3,-19.58,31.23,11
-0.515347334,0,-210.6325437,28.11711268,9.325280959,22.5333333,maize,1,1,1,1,0,0,0,1,2,2,3,-19.58,31.23,11
